image_id,image_url,label,label_numeric,category,gender,age_group,source,fake_method,image_quality,resolution,confidence_score,detection_difficulty,dataset_split,date_collected,version,year,file_path
2987,https://randomuser.me/api/portraits/women/98.jpg,FAKE,0,AI Generated,Female,36-50,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-01-31,v2.0,2026,images/2987.jpg
334,https://images.unsplash.com/photo-1585584004599-1927cb291903?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNjR8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk5N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.89,Easy,train,2026-05-01,v2.0,2026,images/334.jpg
1324,https://images.unsplash.com/photo-1610055601805-a52c528c52e9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNDR8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,Medium,1080x1080,0.96,Easy,train,2026-04-04,v2.0,2026,images/1324.jpg
5051,https://api.dicebear.com/7.x/personas/jpg?seed=user1993&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-01-26,v2.0,2026,images/5051.jpg
2415,https://images.unsplash.com/photo-1749074536771-a21868729dc8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxOTV8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg0NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.96,Easy,test,2026-01-04,v2.0,2026,images/2415.jpg
1415,https://images.unsplash.com/photo-1672454122136-01268f5593ca?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMzV8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.93,Easy,test,2026-02-03,v2.0,2026,images/1415.jpg
1873,https://images.unsplash.com/photo-1586186468323-daf278df1ce8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMjN8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTJ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.98,Easy,test,2026-04-07,v2.0,2026,images/1873.jpg
3182,https://api.dicebear.com/7.x/personas/jpg?seed=user124&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-03-10,v2.0,2026,images/3182.jpg
2551,https://images.unsplash.com/photo-1595071406799-a4c9579aef98?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMzF8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1NXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.88,Easy,train,2026-01-14,v2.0,2026,images/2551.jpg
4509,https://api.dicebear.com/7.x/personas/jpg?seed=user1451&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.82,Medium,train,2026-03-26,v2.0,2026,images/4509.jpg
438,https://images.unsplash.com/photo-1732195636236-c28e6852de3a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Njh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTAzM3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,High,1080x1080,0.88,Easy,train,2026-04-11,v2.0,2026,images/438.jpg
1922,https://images.unsplash.com/photo-1623040594022-bc570093fbcd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNzJ8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTd8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.95,Easy,test,2026-01-29,v2.0,2026,images/1922.jpg
2589,https://images.unsplash.com/photo-1590505695083-a6ceb62cc40e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNjl8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,Medium,1080x1080,0.88,Easy,train,2026-04-19,v2.0,2026,images/2589.jpg
2665,https://images.unsplash.com/photo-1506863530036-1efeddceb993?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NDV8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.97,Easy,train,2026-02-05,v2.0,2026,images/2665.jpg
5400,https://api.dicebear.com/7.x/personas/jpg?seed=user2342&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-03-03,v2.0,2026,images/5400.jpg
2128,https://images.unsplash.com/photo-1689803766452-929a13357638?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Nzh8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMTB8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,Medium,1080x1080,0.98,Easy,train,2026-04-03,v2.0,2026,images/2128.jpg
4952,https://api.dicebear.com/7.x/personas/jpg?seed=user1894&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.91,Medium,train,2026-02-20,v2.0,2026,images/4952.jpg
3949,https://api.dicebear.com/7.x/personas/jpg?seed=user891&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-01-17,v2.0,2026,images/3949.jpg
260,https://images.unsplash.com/photo-1758874383973-83166565759c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyOTB8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDkwMnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.91,Easy,test,2026-03-06,v2.0,2026,images/260.jpg
3510,https://api.dicebear.com/7.x/personas/jpg?seed=user452&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.87,Medium,train,2026-04-29,v2.0,2026,images/3510.jpg
1544,https://images.unsplash.com/photo-1636393915614-60fc2f0634f3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NjR8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.9,Easy,train,2026-04-06,v2.0,2026,images/1544.jpg
2803,https://randomuser.me/api/portraits/men/13.jpg,FAKE,0,AI Generated,Male,18-25,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-04-13,v2.0,2026,images/2803.jpg
806,https://images.unsplash.com/photo-1569001536545-4a620acee25a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyOTZ8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIxNnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.93,Easy,train,2026-04-09,v2.0,2026,images/806.jpg
3081,https://api.dicebear.com/7.x/personas/jpg?seed=user23&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,test,2026-04-18,v2.0,2026,images/3081.jpg
600,https://images.unsplash.com/photo-1522724709546-19901cb1818a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw2MHx8bWFuJTIwZmFjZSUyMGNsb3NldXB8ZW58MHx8fHwxNzc4MDY1MDc4fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,High,1080x1080,0.93,Easy,train,2026-02-26,v2.0,2026,images/600.jpg
46,https://images.unsplash.com/photo-1662838496399-f8e312b566fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Nnx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzA2fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,Medium,1080x1080,0.95,Easy,train,2026-03-06,v2.0,2026,images/46.jpg
2522,https://images.unsplash.com/photo-1626691318072-6f6e0ae5e799?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMDJ8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.91,Easy,test,2026-01-15,v2.0,2026,images/2522.jpg
2599,https://images.unsplash.com/photo-1737091955412-07e7867d4a22?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNzl8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,Medium,1080x1080,0.92,Easy,train,2026-03-31,v2.0,2026,images/2599.jpg
3269,https://api.dicebear.com/7.x/personas/jpg?seed=user211&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,train,2026-03-24,v2.0,2026,images/3269.jpg
4161,https://api.dicebear.com/7.x/personas/jpg?seed=user1103&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Medium,train,2026-01-17,v2.0,2026,images/4161.jpg
324,https://images.unsplash.com/photo-1563302000-a1a1268259f6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNTR8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk5MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.96,Easy,test,2026-01-19,v2.0,2026,images/324.jpg
1631,https://images.unsplash.com/photo-1620916118276-77fd7ba727a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1NTF8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3Nnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.94,Easy,test,2026-01-28,v2.0,2026,images/1631.jpg
3117,https://api.dicebear.com/7.x/personas/jpg?seed=user59&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.88,Hard,train,2026-03-19,v2.0,2026,images/3117.jpg
3241,https://api.dicebear.com/7.x/personas/jpg?seed=user183&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-04-20,v2.0,2026,images/3241.jpg
1164,https://images.unsplash.com/photo-1647740356564-4170a6929efa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4NHx8d29tYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY1MjQ0fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.91,Easy,train,2026-04-06,v2.0,2026,images/1164.jpg
2961,https://randomuser.me/api/portraits/women/72.jpg,FAKE,0,AI Generated,Female,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Hard,train,2026-02-23,v2.0,2026,images/2961.jpg
1738,https://images.unsplash.com/photo-1605989572011-114a2428a30e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4OHx8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4Mnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.94,Easy,train,2026-01-29,v2.0,2026,images/1738.jpg
232,https://images.unsplash.com/photo-1603759039427-8f6d7525330d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNjJ8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDg3MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.86,Easy,train,2026-02-16,v2.0,2026,images/232.jpg
577,https://images.unsplash.com/photo-1758525589308-66a6eb2177d4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzN3x8bWFuJTIwZmFjZSUyMGNsb3NldXB8ZW58MHx8fHwxNzc4MDY1MDc4fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.94,Easy,test,2026-01-09,v2.0,2026,images/577.jpg
1600,https://images.unsplash.com/photo-1642737491423-f45d826d0965?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MjB8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.97,Easy,test,2026-03-09,v2.0,2026,images/1600.jpg
3693,https://api.dicebear.com/7.x/personas/jpg?seed=user635&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.94,Hard,train,2026-04-06,v2.0,2026,images/3693.jpg
448,https://images.unsplash.com/photo-1611780133619-f27d7b6ed77f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Nzh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTAzM3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,Medium,1080x1080,0.9,Easy,test,2026-03-15,v2.0,2026,images/448.jpg
3617,https://api.dicebear.com/7.x/personas/jpg?seed=user559&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,test,2026-01-29,v2.0,2026,images/3617.jpg
427,https://images.unsplash.com/photo-1637152858697-b128c68d20b7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NTd8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTAzM3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.87,Easy,test,2026-04-14,v2.0,2026,images/427.jpg
4351,https://api.dicebear.com/7.x/personas/jpg?seed=user1293&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.83,Medium,train,2026-04-11,v2.0,2026,images/4351.jpg
2863,https://randomuser.me/api/portraits/men/73.jpg,FAKE,0,AI Generated,Male,36-50,MultiSource,StyleGAN3,High,1024x1024,0.94,Hard,train,2026-02-11,v2.0,2026,images/2863.jpg
411,https://images.unsplash.com/photo-1706732881978-153e118daf08?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NDF8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTAyMXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.86,Easy,test,2026-03-05,v2.0,2026,images/411.jpg
42,https://images.unsplash.com/photo-1669206053726-bfafe8d4537f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Mnx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzA2fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.94,Easy,val,2026-01-16,v2.0,2026,images/42.jpg
5171,https://api.dicebear.com/7.x/personas/jpg?seed=user2113&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-04-05,v2.0,2026,images/5171.jpg
2054,https://images.unsplash.com/photo-1635763229860-482a9dface3b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MDR8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMDV8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.89,Easy,test,2026-04-05,v2.0,2026,images/2054.jpg
2058,https://images.unsplash.com/photo-1689803760979-fbe3c80c5062?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MDh8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMDV8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,Medium,1080x1080,0.99,Easy,test,2026-04-16,v2.0,2026,images/2058.jpg
2978,https://randomuser.me/api/portraits/women/89.jpg,FAKE,0,AI Generated,Female,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Medium,train,2026-04-16,v2.0,2026,images/2978.jpg
3539,https://api.dicebear.com/7.x/personas/jpg?seed=user481&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.84,Medium,train,2026-02-18,v2.0,2026,images/3539.jpg
756,https://images.unsplash.com/photo-1500619698949-1e9d64ba7110?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNDZ8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIxM3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.9,Easy,train,2026-02-19,v2.0,2026,images/756.jpg
20,https://images.unsplash.com/photo-1724225618444-39742c8185aa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMHx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0Njg3fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,High,1080x1080,0.98,Easy,test,2026-04-11,v2.0,2026,images/20.jpg
2378,https://images.unsplash.com/photo-1755534134927-6d238c1f75bf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNTh8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg0Mnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.93,Easy,train,2026-01-08,v2.0,2026,images/2378.jpg
3918,https://api.dicebear.com/7.x/personas/jpg?seed=user860&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,test,2026-03-05,v2.0,2026,images/3918.jpg
5195,https://api.dicebear.com/7.x/personas/jpg?seed=user2137&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,test,2026-03-08,v2.0,2026,images/5195.jpg
5320,https://api.dicebear.com/7.x/personas/jpg?seed=user2262&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-01-27,v2.0,2026,images/5320.jpg
627,https://images.unsplash.com/photo-1759731645491-e511fde0f3fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4N3x8bWFuJTIwZmFjZSUyMGNsb3NldXB8ZW58MHx8fHwxNzc4MDY1MDgyfDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.94,Easy,val,2026-04-05,v2.0,2026,images/627.jpg
3932,https://api.dicebear.com/7.x/personas/jpg?seed=user874&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,train,2026-04-22,v2.0,2026,images/3932.jpg
200,https://images.unsplash.com/photo-1711913379515-22eb558372c6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMDB8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDc1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,High,1080x1080,0.94,Easy,test,2026-04-05,v2.0,2026,images/200.jpg
2918,https://randomuser.me/api/portraits/women/29.jpg,FAKE,0,AI Generated,Female,18-25,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,test,2026-04-03,v2.0,2026,images/2918.jpg
829,https://images.unsplash.com/photo-1631881067255-446016deb8a4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMTl8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIxOHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.89,Easy,train,2026-01-30,v2.0,2026,images/829.jpg
5243,https://api.dicebear.com/7.x/personas/jpg?seed=user2185&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-02-15,v2.0,2026,images/5243.jpg
52,https://images.unsplash.com/photo-1626764332993-0a505cbc6a5c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1Mnx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzA2fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.88,Easy,train,2026-03-13,v2.0,2026,images/52.jpg
4678,https://api.dicebear.com/7.x/personas/jpg?seed=user1620&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Medium,train,2026-01-24,v2.0,2026,images/4678.jpg
3952,https://api.dicebear.com/7.x/personas/jpg?seed=user894&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-01-10,v2.0,2026,images/3952.jpg
2229,https://images.unsplash.com/photo-1710886289695-4a7e2f214aaf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw5fHxhZHVsdCUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjg4MzJ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,High,1080x1080,0.98,Easy,train,2026-01-16,v2.0,2026,images/2229.jpg
3183,https://api.dicebear.com/7.x/personas/jpg?seed=user125&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,test,2026-04-18,v2.0,2026,images/3183.jpg
2032,https://images.unsplash.com/photo-1651146562847-daec015cd8dc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzODJ8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMDN8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.91,Easy,train,2026-01-07,v2.0,2026,images/2032.jpg
4533,https://api.dicebear.com/7.x/personas/jpg?seed=user1475&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,train,2026-03-04,v2.0,2026,images/4533.jpg
102,https://images.unsplash.com/photo-1569438839910-0879d27a29c4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMDJ8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDcyMXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.89,Easy,train,2026-02-15,v2.0,2026,images/102.jpg
5554,https://api.dicebear.com/7.x/personas/jpg?seed=user2496&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-04-04,v2.0,2026,images/5554.jpg
